id,scores
0,0.348490
1,0.356574
2,0.351116
3,0.363277
4,0.348094
5,0.342265
6,0.370855
7,0.367142
8,0.343002
9,0.412199
10,0.351713
11,0.356761
12,0.341573
13,0.345464
14,0.345212
15,0.365909
16,0.341769
17,0.351721
18,0.344036
19,0.367039
20,0.352100
21,0.341560
22,0.351461
23,0.347397
24,0.343075
25,0.341990
26,0.368884
27,0.337784
28,0.338869
29,0.369296
30,0.340850
31,0.350909
32,0.342220
33,0.346632
34,0.357877
35,0.363790
36,0.346261
37,0.370381
38,0.340959
39,0.341389
40,0.345373
41,0.353594
42,0.340461
43,0.341767
44,0.347712
45,0.345164
46,0.343680
47,0.407702
48,0.348836
49,0.371831
50,0.340424
51,0.353548
52,0.355219
53,0.344258
54,0.371308
55,0.380008
56,0.347648
57,0.364326
58,0.374023
59,0.340369
60,0.339108
61,0.343050
62,0.370613
63,0.362115
64,0.362634
65,0.344187
66,0.369493
67,0.348567
68,0.417514
69,0.387184
70,0.369944
71,0.342199
72,0.422208
73,0.339600
74,0.344802
75,0.349183
76,0.348727
77,0.352295
78,0.359946
79,0.398657
80,0.383192
81,0.356483
82,0.372974
83,0.348622
84,0.349007
85,0.341327
86,0.343937
87,0.345522
88,0.429725
89,0.349672
90,0.351834
91,0.366384
92,0.343085
93,0.416663
94,0.371597
95,0.365384
96,0.354788
97,0.355062
98,0.388062
99,0.341001
100,0.377049
101,0.345765
102,0.372602
103,0.360432
104,0.344899
105,0.345459
106,0.365289
107,0.397312
108,0.348907
109,0.345712
110,0.366989
111,0.347142
112,0.351235
113,0.357288
114,0.354193
115,0.345862
116,0.346536
117,0.346404
118,0.345278
119,0.350264
120,0.401286
121,0.366711
122,0.362149
123,0.343703
124,0.341380
125,0.380304
126,0.377791
127,0.371172
128,0.346225
129,0.339234
130,0.358714
131,0.341868
132,0.352479
133,0.348078
134,0.353209
135,0.362068
136,0.436965
137,0.344062
138,0.370314
139,0.407619
140,0.363443
141,0.345537
142,0.344102
143,0.349498
144,0.379216
145,0.350903
146,0.359925
147,0.341144
148,0.357441
