True,iforestPythonScore
0,0.4720843925027579
1,0.42111493081698037
2,0.4784978878860316
3,0.3863528408187501
4,0.44495042369602483
5,0.426835862976457
6,0.5017896986326087
7,0.4293660685396848
8,0.4702907368692358
9,0.4407978532434759
10,0.3930853770385728
11,0.39543979099875276
12,0.46067691249660286
13,0.432297187189034
14,0.40890643164842716
15,0.3956447430356748
16,0.46704712624905126
17,0.4115254836873222
18,0.455972195781518
19,0.40180870599210194
20,0.4229385996958888
21,0.40995411587260827
22,0.5067204436921265
23,0.4008500098192481
24,0.39901177836502244
25,0.39189390442800665
26,0.4517965573508956
27,0.40657752673669534
28,0.39303022975619384
29,0.44408111826703217
30,0.5031411611418761
31,0.41101242918611636
32,0.4310579678687463
33,0.4031565918462907
34,0.3987720564324236
35,0.3926250890913368
36,0.40895304230118296
37,0.40661960665584895
38,0.3893891764250297
39,0.39165638110183776
40,0.41915041898475996
41,0.39248225033549566
42,0.38489625315017306
43,0.4779724877456197
44,0.4032848574724462
45,0.4041721962839774
46,0.4032572725233098
47,0.46334701491423846
48,0.40396827846023425
49,0.4072870869630608
50,0.42816752022784205
51,0.45233750658111543
52,0.47458150940123944
53,0.4036456378113949
54,0.40150793672741725
55,0.44998724368229887
56,0.4371102473105158
57,0.40324504188257465
58,0.41758448341018906
59,0.48511340993463187
60,0.4817668633921593
61,0.4230550274615964
62,0.43928232184005567
63,0.43968471671522474
64,0.47062244207454795
65,0.4262742893147252
66,0.4513981110687067
67,0.43737383982208106
68,0.41245365571660136
69,0.4220789114834758
70,0.4737793952320832
71,0.41710315280664984
72,0.4553515251310461
73,0.4801417358865771
74,0.4308067419504625
75,0.4817430312345182
76,0.4492365550697596
77,0.4323978420910445
78,0.4736273900684557
79,0.40196144808021955
80,0.4228474789822067
81,0.46083753062059757
82,0.56534175603107
83,0.405693334456618
84,0.4546511167701465
85,0.43673821274552554
86,0.4640584058660018
87,0.465943730204684
88,0.47059180155044605
89,0.459841690755572
90,0.411340537818855
91,0.46087553867633263
92,0.4441485568161545
93,0.49065806070993606
94,0.42699443569991263
95,0.4593603703272826
96,0.39482909246845593
97,0.43277773899821725
98,0.42842612240614514
99,0.39380621300935675
100,0.43080027779604646
101,0.44140044703618847
102,0.43089220445418086
103,0.43622996979946355
104,0.46238090307544094
105,0.4143355317356316
106,0.4002568910894102
107,0.40587247511108043
108,0.574134487695407
109,0.39951844989922647
110,0.4681179198052923
111,0.41726710394784444
112,0.4515228704766519
113,0.40513755750422287
114,0.393857299785733
115,0.43536772558619646
116,0.40070321831714006
117,0.4173005570915883
118,0.42713797973339285
119,0.5002095659174548
120,0.4308673030266517
121,0.408360552632786
122,0.4048384839799039
123,0.41711063972980233
124,0.4852301628760979
125,0.44288387339580115
126,0.42507866008233275
127,0.4776125488872486
128,0.4068689528904709
129,0.433531062304147
130,0.4173255583165367
131,0.5095235924355486
132,0.45798568429983816
133,0.45298829855926576
134,0.4118571230353857
135,0.4812849046351131
136,0.45264185981542576
137,0.44628735467773445
138,0.45101721220268154
139,0.5105650842916919
140,0.47565861437122786
141,0.45731469399583524
142,0.38986363203283475
143,0.4105014186841098
144,0.4167867037700048
145,0.4258652666624048
146,0.40013416016951636
147,0.5054552777432935
148,0.4149375594252041
149,0.4650929592633823
150,0.4335289426550497
151,0.48626054297173527
152,0.4043033692797893
153,0.5533526209020461
154,0.46402306686213896
155,0.4689184968363381
156,0.4520268316379123
157,0.4907906934540873
158,0.41985645974360625
159,0.40131512026827765
160,0.4066088915876734
161,0.4761587700075682
162,0.4735703389750918
163,0.4525136748200537
164,0.43542044659760837
165,0.4187816973342893
166,0.44506303693297006
167,0.41589886008386917
168,0.43231812170406225
169,0.4108701107017298
170,0.436431013103854
171,0.4445551499381517
172,0.41181278714220815
173,0.4041322870560718
174,0.4099712732333175
175,0.44739401751835306
176,0.4383608966095611
177,0.4045561225723334
178,0.39497160463681386
179,0.38516208106923194
180,0.47065492628303607
181,0.4348040792396539
182,0.4056784982717763
183,0.38335202974148713
184,0.42131931339470235
185,0.3917935330801778
186,0.3898212627045119
187,0.42902514509889733
188,0.39381102504821075
189,0.38624488036097077
190,0.46756098659154827
191,0.3971013771825864
192,0.3878735002833605
193,0.4036869999738901
194,0.4499166860325022
195,0.5167853168020198
196,0.4331591715739082
197,0.41544727937107845
198,0.4580182977296152
199,0.43461099729765307
200,0.4615942503165351
201,0.4142001091900719
202,0.46643138794815436
203,0.3977447188573449
204,0.42081923715907427
205,0.3961685666544659
206,0.40706825332098734
207,0.4127578064823364
208,0.39598857909391433
209,0.40734517660272057
210,0.39699107780668486
211,0.43716803336239185
212,0.4468383302904399
213,0.42469898555663776
214,0.40306289271554674
215,0.4057149783142581
216,0.4518431300026775
217,0.5117465107187317
218,0.5021638463745979
219,0.4087668267821845
220,0.4049866807062125
221,0.4088947570282551
222,0.4158554547344466
223,0.44777674600281386
224,0.44691317363417316
225,0.39272392819353125
226,0.40211874169946354
227,0.4298763954279477
228,0.4379238101566652
229,0.38851233489041814
230,0.46118276481352594
231,0.4277778107688251
232,0.4095769621596481
233,0.3976474554728853
234,0.4202830606228139
235,0.39907580504381673
236,0.4299838892598918
237,0.4117275808531137
238,0.43455510942457176
239,0.3952308494002682
240,0.42536781288092534
241,0.3989979484643412
242,0.40550775039905096
243,0.4033481432923349
244,0.5220267417516743
245,0.41294767264336263
246,0.4121177570359486
247,0.4860269543217178
248,0.4388081133271266
249,0.4073006220713978
250,0.4065675938736859
251,0.39258717890426903
252,0.44909662370455966
253,0.4211293283774215
254,0.3867888335564154
255,0.3972485395650978
256,0.40757520829527016
257,0.43103736715573876
258,0.4278559036537155
259,0.4541755678999992
260,0.44893159543952743
261,0.4372802567533356
262,0.39290898283914755
263,0.48786005472345356
264,0.4633616931031293
265,0.4112375380972593
266,0.48010145936555104
267,0.41238698405885954
268,0.410104796356507
269,0.4330800676260242
270,0.43665499462272367
271,0.46021119101811736
272,0.43054948043427516
273,0.3932651102174106
274,0.4084475544925198
275,0.44899294590511984
276,0.42238665332649994
277,0.526261063460566
278,0.4185951833890664
279,0.41069020268356626
280,0.44279213960829134
281,0.42724024430287305
282,0.4446236647383805
283,0.45138229851031475
284,0.39859999239469796
285,0.41322436186723366
286,0.4384591350976583
287,0.4173375557274589
288,0.40877731303741305
289,0.48344461808883804
290,0.41126054632826503
291,0.4428833315211877
292,0.41689998666387806
293,0.40814449632497424
294,0.4609677081769914
295,0.4136722766759492
296,0.5129207345518009
297,0.46224744308203464
298,0.39465151151033384
299,0.40072669105838327
300,0.43062158952993207
301,0.5200895733007579
302,0.441685641031972
303,0.39520031055253796
304,0.5047481796344216
305,0.4150272515628121
306,0.42717503248068134
307,0.5173281418302139
308,0.4186400536540449
309,0.40652510244349627
310,0.39488498592813265
311,0.45147328072606147
312,0.5282784587588312
313,0.4276480880622577
314,0.4535982509019568
315,0.48830973489217594
316,0.41904711776456377
317,0.3977646204586422
318,0.40138251652438284
319,0.418530134388291
320,0.4131497725490876
321,0.44470598398111794
322,0.41631784879939454
323,0.4473681520210042
324,0.42309663698610905
325,0.40878137943929105
326,0.4140784254055595
327,0.44745060949653254
328,0.3944897604597365
329,0.4412956504525734
330,0.41204780358728765
331,0.49179465340664646
332,0.4711704604193037
333,0.4116666249464183
334,0.4404321815055367
