id,scores
0,0.355198
1,0.349437
2,0.351740
3,0.364358
4,0.347643
5,0.360557
6,0.356624
7,0.352640
8,0.366962
9,0.347695
10,0.353855
11,0.352033
12,0.362521
13,0.355228
14,0.347817
15,0.352807
16,0.353473
17,0.349213
18,0.367508
19,0.347956
20,0.355991
21,0.356828
22,0.351090
23,0.379630
24,0.362523
25,0.358998
26,0.382198
27,0.377559
28,0.371410
29,0.355220
30,0.352358
31,0.373680
32,0.348966
33,0.358614
34,0.353462
35,0.355253
36,0.350827
37,0.350309
38,0.356833
39,0.347856
40,0.351201
41,0.364012
42,0.382938
43,0.404262
44,0.346250
45,0.397603
46,0.370520
47,0.353885
48,0.350189
49,0.370427
50,0.371018
51,0.357869
52,0.380332
53,0.375979
54,0.376674
55,0.389549
56,0.359076
57,0.358862
58,0.390106
59,0.352278
60,0.406050
61,0.353353
62,0.376683
63,0.383993
64,0.368927
65,0.362285
66,0.373583
67,0.378147
68,0.382797
69,0.353616
70,0.390605
71,0.357159
72,0.361293
73,0.351032
74,0.361628
75,0.348155
76,0.364079
77,0.360064
78,0.405748
79,0.351664
80,0.355241
81,0.359462
82,0.358350
83,0.398817
84,0.349694
85,0.368495
86,0.392274
87,0.352910
88,0.362780
89,0.357215
90,0.371327
91,0.383760
92,0.353755
93,0.371077
94,0.348863
95,0.372599
96,0.366237
97,0.388677
98,0.350494
99,0.349008
100,0.356598
101,0.358953
102,0.362525
103,0.379588
104,0.356431
105,0.363742
106,0.354986
107,0.373888
108,0.354995
109,0.391481
110,0.353322
111,0.346796
112,0.349269
113,0.350824
114,0.350944
115,0.367496
116,0.384236
117,0.408554
118,0.357998
119,0.366678
120,0.359465
121,0.360564
122,0.358291
123,0.368261
124,0.349945
125,0.363223
126,0.361414
127,0.411624
128,0.358306
129,0.361655
130,0.365858
131,0.412731
132,0.360204
133,0.345833
134,0.377046
135,0.368231
136,0.343274
137,0.440574
138,0.363019
139,0.346865
140,0.387307
141,0.363541
142,0.374401
143,0.353422
144,0.367215
145,0.359901
146,0.378141
147,0.403866
148,0.355809
149,0.349151
150,0.361184
151,0.359612
152,0.355346
153,0.363281
154,0.349935
155,0.355370
156,0.381547
157,0.343845
158,0.348540
159,0.347604
160,0.397759
161,0.353584
162,0.345434
163,0.345502
164,0.357721
165,0.351536
166,0.355424
167,0.361091
168,0.363049
169,0.351184
170,0.378524
171,0.347158
172,0.355551
173,0.370844
174,0.417467
175,0.350062
176,0.353043
177,0.352897
178,0.345918
179,0.355586
180,0.374427
181,0.352883
182,0.348656
183,0.355783
184,0.369835
185,0.363434
186,0.353398
187,0.361100
188,0.368745
189,0.352475
190,0.353855
191,0.361981
192,0.380627
193,0.363414
194,0.359726
195,0.355542
196,0.370189
197,0.350033
198,0.351288
199,0.351337
200,0.368789
201,0.355942
202,0.353736
203,0.363654
204,0.359548
205,0.362291
206,0.376838
207,0.372396
208,0.352040
209,0.366809
210,0.368826
211,0.419511
212,0.344179
213,0.389054
214,0.371146
215,0.346958
216,0.387684
217,0.358965
218,0.351026
219,0.358945
220,0.362538
221,0.357448
222,0.356063
223,0.351709
224,0.350480
225,0.379964
226,0.367069
227,0.371828
228,0.373464
229,0.354885
230,0.351203
231,0.345691
232,0.347156
233,0.347378
234,0.345329
235,0.352469
236,0.381486
237,0.415752
238,0.370913
239,0.364943
240,0.351278
241,0.353925
242,0.366040
243,0.355582
244,0.353669
245,0.355730
246,0.353050
247,0.371792
248,0.355022
249,0.376465
250,0.376334
251,0.366552
252,0.388941
253,0.361461
254,0.353337
255,0.354743
256,0.362381
257,0.368291
258,0.376456
259,0.359736
260,0.350260
261,0.370366
262,0.350350
263,0.384491
264,0.359280
265,0.347548
266,0.356833
267,0.387131
268,0.357470
269,0.358286
270,0.358683
271,0.342609
272,0.355499
273,0.365940
274,0.367123
275,0.389990
276,0.375803
277,0.355357
278,0.352036
279,0.421098
280,0.352833
281,0.360276
282,0.398820
283,0.379131
284,0.367200
285,0.384247
286,0.369305
287,0.377568
288,0.371087
289,0.348750
290,0.369661
291,0.420743
292,0.384749
293,0.406590
294,0.351442
295,0.351090
296,0.350984
297,0.372191
298,0.365947
299,0.380473
300,0.353417
301,0.354448
302,0.351684
303,0.353089
304,0.360541
305,0.357144
306,0.378461
307,0.357503
308,0.359665
309,0.360555
310,0.361608
311,0.380475
312,0.367305
313,0.357923
314,0.362065
