id,scores
0,0.405319
1,0.358571
2,0.394549
3,0.346107
4,0.359435
5,0.370755
6,0.422187
7,0.352438
8,0.390343
9,0.364517
10,0.347303
11,0.345857
12,0.374623
13,0.357615
14,0.348606
15,0.345896
16,0.370142
17,0.357371
18,0.378844
19,0.343242
20,0.350366
21,0.340125
22,0.425619
23,0.341142
24,0.340833
25,0.344997
26,0.374892
27,0.339228
28,0.336684
29,0.354974
30,0.430221
31,0.345317
32,0.364531
33,0.341122
34,0.345212
35,0.340802
36,0.352173
37,0.350948
38,0.344767
39,0.336851
40,0.347367
41,0.340713
42,0.342561
43,0.397015
44,0.346103
45,0.354761
46,0.336402
47,0.379612
48,0.353506
49,0.343794
50,0.357248
51,0.365668
52,0.373457
53,0.352748
54,0.342052
55,0.362554
56,0.373164
57,0.349510
58,0.349305
59,0.381442
60,0.403947
61,0.362584
62,0.364825
63,0.358739
64,0.372062
65,0.359786
66,0.366718
67,0.353002
68,0.360183
69,0.363702
70,0.371145
71,0.364932
72,0.377452
73,0.374889
74,0.362473
75,0.372163
76,0.374746
77,0.344581
78,0.381680
79,0.344944
80,0.361304
81,0.370420
82,0.433866
83,0.340980
84,0.372363
85,0.362844
86,0.389943
87,0.386521
88,0.358028
89,0.364547
90,0.351343
91,0.378762
92,0.373885
93,0.381788
94,0.352144
95,0.375683
96,0.350360
97,0.373080
98,0.355673
99,0.341577
100,0.364751
101,0.351965
102,0.373596
103,0.367898
104,0.387335
105,0.360129
106,0.345086
107,0.352968
108,0.461530
109,0.346413
110,0.369927
111,0.352705
112,0.366382
113,0.348752
114,0.337551
115,0.363750
116,0.348092
117,0.356182
118,0.355076
119,0.411627
120,0.355688
121,0.365889
122,0.351932
123,0.361862
124,0.393793
125,0.376907
126,0.359541
127,0.424858
128,0.350281
129,0.360603
130,0.355976
131,0.396134
132,0.384271
133,0.362347
134,0.350903
135,0.384939
136,0.377688
137,0.361794
138,0.378235
139,0.408637
140,0.393352
141,0.383941
142,0.338151
143,0.357052
144,0.355534
145,0.359044
146,0.342542
147,0.423336
148,0.362096
149,0.366765
150,0.359079
151,0.400868
152,0.362748
153,0.462604
154,0.387263
155,0.395769
156,0.361360
157,0.392522
158,0.350259
159,0.350854
160,0.349248
161,0.376532
162,0.378038
163,0.368275
164,0.361583
165,0.352323
166,0.366020
167,0.356391
168,0.370913
169,0.355867
170,0.361621
171,0.362159
172,0.345874
173,0.350827
174,0.349899
175,0.382590
176,0.380590
177,0.342335
178,0.347665
179,0.340924
180,0.394891
181,0.368443
182,0.355352
183,0.341849
184,0.349397
185,0.344853
186,0.345415
187,0.362233
188,0.336605
189,0.340717
190,0.366582
191,0.342296
192,0.345522
193,0.355251
194,0.369593
195,0.420382
196,0.366319
197,0.355959
198,0.389303
199,0.369296
200,0.407458
201,0.355137
202,0.384016
203,0.349355
204,0.351010
205,0.344064
206,0.356237
207,0.362231
208,0.348498
209,0.346959
210,0.344958
211,0.362218
212,0.374885
213,0.358477
214,0.347990
215,0.358346
216,0.384205
217,0.436341
218,0.404069
219,0.343002
220,0.348025
221,0.350996
222,0.354397
223,0.370894
224,0.379994
225,0.348143
226,0.349954
227,0.354857
228,0.354414
229,0.342371
230,0.383475
231,0.363864
232,0.352775
233,0.343315
234,0.345697
235,0.345966
236,0.359123
237,0.344344
238,0.366538
239,0.343465
240,0.358664
241,0.346367
242,0.348872
243,0.347982
244,0.403201
245,0.355665
246,0.352956
247,0.399133
248,0.372056
249,0.354452
250,0.348903
251,0.343802
252,0.369667
253,0.362284
254,0.341459
255,0.339298
256,0.349445
257,0.357251
258,0.350431
259,0.395476
260,0.362094
261,0.380164
262,0.346075
263,0.384945
264,0.369152
265,0.344711
266,0.391502
267,0.360874
268,0.351816
269,0.366224
270,0.363689
271,0.374030
272,0.350688
273,0.342155
274,0.348897
275,0.377421
276,0.355564
277,0.404897
278,0.355266
279,0.360427
280,0.373657
281,0.367176
282,0.365305
283,0.376260
284,0.347087
285,0.349556
286,0.364685
287,0.351007
288,0.343551
289,0.392492
290,0.354097
291,0.353782
292,0.349274
293,0.347811
294,0.374545
295,0.340707
296,0.413995
297,0.376054
298,0.344743
299,0.345243
300,0.361839
301,0.432476
302,0.363369
303,0.345140
304,0.397494
305,0.360206
306,0.347646
307,0.383153
308,0.347543
309,0.354286
310,0.340169
311,0.383319
312,0.395567
313,0.366834
314,0.372307
315,0.396704
316,0.355747
317,0.349448
318,0.364184
319,0.358832
320,0.358895
321,0.372156
322,0.359239
323,0.368475
324,0.361819
325,0.352558
326,0.357197
327,0.363259
328,0.340848
329,0.361340
330,0.363812
331,0.388997
332,0.367065
333,0.359226
334,0.366041
335,0.341191
336,0.348597
337,0.366189
338,0.373601
339,0.349236
340,0.343902
341,0.379957
342,0.362577
343,0.359354
344,0.377123
345,0.364749
346,0.354138
347,0.338434
348,0.386795
349,0.389345
350,0.350573
351,0.354817
352,0.389674
353,0.365251
354,0.345015
355,0.340225
356,0.337410
357,0.354326
358,0.349443
359,0.359305
360,0.369146
361,0.375098
362,0.368140
363,0.346231
364,0.369331
365,0.373581
366,0.361853
367,0.353608
368,0.363888
369,0.343199
370,0.495637
371,0.359033
372,0.351632
373,0.349482
374,0.387484
375,0.363325
376,0.354984
377,0.362482
378,0.349438
379,0.352948
380,0.340295
381,0.340383
382,0.344289
383,0.346762
384,0.361005
385,0.373427
386,0.350490
387,0.352243
388,0.358004
389,0.359846
390,0.364256
391,0.348151
392,0.374150
393,0.339868
394,0.349227
395,0.355062
396,0.339499
397,0.345883
398,0.347928
399,0.395353
400,0.357496
401,0.412295
402,0.339094
403,0.371420
404,0.343777
405,0.363406
406,0.373631
407,0.347204
408,0.390033
409,0.383802
410,0.389308
411,0.346544
412,0.348470
413,0.371628
414,0.358084
415,0.355731
416,0.347651
417,0.353406
418,0.378764
419,0.361567
420,0.355510
421,0.356585
422,0.352295
423,0.360630
424,0.382336
425,0.370454
426,0.359190
427,0.361283
428,0.358293
429,0.373063
430,0.353962
431,0.415142
432,0.351345
433,0.360179
434,0.345689
435,0.357274
436,0.354699
437,0.363369
438,0.369550
439,0.433133
440,0.361721
441,0.364323
442,0.365914
443,0.358811
444,0.345186
445,0.352223
446,0.352992
447,0.362292
448,0.358601
449,0.341303
450,0.358838
451,0.360040
452,0.373337
