True,iforestPythonScore
0,0.4306445776943285
1,0.4378823763234924
2,0.46942658341775007
3,0.5457369021509272
4,0.45035988067950034
5,0.4489326626892085
6,0.49025450127237913
7,0.4867927781487755
8,0.5331389691919323
9,0.41438876583498346
10,0.45449124360979287
11,0.44595527926311906
12,0.45815476328268917
13,0.43235535119433394
14,0.4721613274702449
15,0.4132896872498639
16,0.493358614604123
17,0.48366723287334434
18,0.4607095940865849
19,0.436800302253738
20,0.4439380666080912
21,0.5073319308574804
22,0.43419689900175906
23,0.42971805733613533
24,0.49426579600585274
25,0.4796001156618559
26,0.453447689312888
27,0.47245240462916616
28,0.4259313008126676
29,0.4740460445858808
30,0.4411278174012452
31,0.4584749589651978
32,0.45377520797736687
33,0.4545624258147055
34,0.444851821191728
35,0.4161184497496181
36,0.46326616480827637
37,0.43417441256144906
38,0.4318720159168519
39,0.5173082596251715
40,0.4203123938145556
41,0.5160408569807591
42,0.45411019765251887
43,0.44171424384997043
44,0.41466108300723453
45,0.4537852787891865
46,0.44288660435540433
47,0.42300902517977
48,0.4049742392441958
49,0.42809511731210037
50,0.4362798210542699
51,0.43956044339294353
52,0.47194642516550556
53,0.4193287220648704
54,0.45436754649885325
55,0.46130231492199225
56,0.4268311408271731
57,0.45220289461374236
58,0.47703055746909084
59,0.42233635317116147
60,0.4947312425113384
61,0.41720859702283086
62,0.416223913539419
63,0.5034336157660799
64,0.4383144558360377
65,0.43052185705302826
66,0.4047291592023356
67,0.4489313574191719
68,0.44026666673640363
69,0.4731129542804855
70,0.43871162708868444
71,0.40204541372841696
72,0.4098886737834757
73,0.44335180513802114
74,0.4330297568388232
75,0.39639818135779775
76,0.46886165194532015
77,0.414193903213088
78,0.43961380077225826
79,0.41358640673207114
80,0.43352790914334494
81,0.4644850468789324
82,0.42589864188934823
83,0.4331773903802518
84,0.4380143225886586
85,0.4369531958737235
86,0.4768471493678391
87,0.4604259561186758
88,0.43831796603540235
89,0.4378410004868222
90,0.4932711316898749
91,0.4862437608604252
92,0.5028012042823002
93,0.4790967007350918
94,0.4746652820372593
95,0.48788860355156
96,0.41103635890483775
97,0.4442059646649904
98,0.489543854140098
99,0.461102725840721
100,0.48582829093708735
101,0.45183857379964804
102,0.4396147114983948
103,0.4811969521604183
104,0.49076983535325003
105,0.4475281424682996
106,0.4306923260937078
107,0.40980613824150847
108,0.467261411748825
109,0.4618269904124592
110,0.4639377940210406
111,0.5077227009583923
112,0.4835793279002406
113,0.434108198950537
114,0.4578955798259516
115,0.4257134285360818
116,0.48412762772259577
117,0.41208402655543014
118,0.510727343674683
119,0.49829045894301527
120,0.419095593772216
121,0.4660597172412231
122,0.46755376797160086
123,0.4817039822903264
124,0.4336999978644163
125,0.41944167207514593
126,0.44219948890678756
127,0.4947751894132689
128,0.413005642765141
129,0.44696294825541005
130,0.4871491575447173
131,0.4640643118846162
132,0.43110307816707616
133,0.43365389526737175
134,0.42172656110471934
135,0.47093134691811994
136,0.49638283396654126
137,0.4501772321513567
138,0.47010016478569366
139,0.4490414027098404
