True,iforestPythonScore
0,0.43160596485945324
1,0.4102814546043018
2,0.40277356898452327
3,0.423634511845706
4,0.4117111660152766
5,0.4235198782704876
6,0.41166769115271873
7,0.42306663407002165
8,0.4387654227679709
9,0.41159436800686877
10,0.4234261007647311
11,0.4173780769539533
12,0.44668785344142703
13,0.42101717481609824
14,0.40053013959908423
15,0.4110450934835013
16,0.41346492978435806
17,0.3961562667757278
18,0.44425886404906256
19,0.414240567519402
20,0.4229387610272458
21,0.43442705323501474
22,0.417810427422561
23,0.46941615540506604
24,0.44988613921929355
25,0.4014351164280053
26,0.4588761565524141
27,0.4608874922264871
28,0.4399133443055876
29,0.40787259098881906
30,0.40978692845294507
31,0.4385756922516078
32,0.4079507486736518
33,0.41870096154866987
34,0.4005271466363981
35,0.40618219520474735
36,0.403094908203321
37,0.39618386183769155
38,0.4160950979793485
39,0.4048426646261769
40,0.4139109390507454
41,0.4349782659137097
42,0.5079351634147558
43,0.5464466699777978
44,0.4083246298892462
45,0.5153918914890411
46,0.4413423031375498
47,0.41549570220323206
48,0.4162439617067838
49,0.4405552498001609
50,0.450684690718969
51,0.4419671557693601
52,0.4692100783272391
53,0.4477959131068626
54,0.4877098393181378
55,0.46192152571692213
56,0.41308953643454627
57,0.4337429759287326
58,0.49611504728226863
59,0.40995494129026655
60,0.5112187811954818
61,0.42435218607473096
62,0.45131346036508285
63,0.44466414312249863
64,0.4497188323965996
65,0.43822634681001377
66,0.46247235036766093
67,0.47367554631196346
68,0.4895470226449324
69,0.4091180252436687
70,0.519629601496704
71,0.44145324204151987
72,0.438122558988289
73,0.4187336396559804
74,0.42278055069504167
75,0.39525298264686104
76,0.4521015730420183
77,0.44720528036060636
78,0.5066157651443411
79,0.4181833524836676
80,0.41281067679292416
81,0.4579822869239989
82,0.411192827677503
83,0.4897834578316197
84,0.40698408327238283
85,0.4449602225826072
86,0.48715118845159716
87,0.4318148983530206
88,0.4370530622455839
89,0.43282489267931207
90,0.4496224847360753
91,0.46443728741981505
92,0.41918845803032007
93,0.4599540794311347
94,0.4057838182360944
95,0.439974349917657
96,0.4427777034409966
97,0.4651216728609957
98,0.41331829213142535
99,0.4167926798566214
100,0.42398105947111886
101,0.4515481352497986
102,0.43046795640022534
103,0.4664032597565423
104,0.42063767747726605
105,0.44033008917072897
106,0.42926842188480224
107,0.4601609441073823
108,0.4234433324162123
