True,iforestPythonScore
0,0.4444682621497084
1,0.40798868267925004
2,0.46930742751979765
3,0.4550862326420876
4,0.48107209752256075
5,0.43088837394761664
6,0.41920405128592914
7,0.4053313086028885
8,0.400715527629875
9,0.4802785028158543
10,0.39189923928330817
11,0.4272780157893404
12,0.5479948896595266
13,0.4080736117340765
14,0.44290400653978207
15,0.40153012384908116
16,0.43275123637560353
17,0.4421393631840556
18,0.4809542819239426
19,0.541215980857681
20,0.4588518129183751
21,0.48604139151770237
22,0.5019579742021852
23,0.41277386857999987
24,0.4792258576609731
25,0.4301007093214628
26,0.4491097858101595
27,0.48894615726078544
28,0.44532575438171046
29,0.4422984163099201
30,0.4337134422719434
31,0.4458401603813877
32,0.41528135198307364
33,0.41091385665206226
34,0.41869946984176737
35,0.4440605191457719
36,0.41197012792537235
37,0.4643596182844725
38,0.39814017313896166
39,0.44100330384431635
40,0.4627171576645342
41,0.44399503648398253
42,0.47135706769491076
43,0.44350563788902025
44,0.48135392053746273
45,0.43777475690948026
46,0.4091097147164753
47,0.45944346443572853
48,0.41253688289164264
49,0.4714599788114486
50,0.4888581507190621
51,0.5196591914402644
52,0.43372426553168064
53,0.435482991088925
54,0.45999675560969505
55,0.47046593849416984
56,0.4807580709529763
57,0.40245516296717526
58,0.4626475274825704
59,0.4467455879822367
60,0.4675898647512139
61,0.4295915378336021
62,0.4548295471357812
63,0.5034500079417877
64,0.5977230872964782
65,0.40740523552031566
66,0.42530671571004935
67,0.43718561605557205
68,0.42651854241564624
69,0.4088822193298945
70,0.44267394510242736
71,0.41124073795071814
72,0.41901610906750864
73,0.420745194351569
74,0.4297340935458911
75,0.4032781463627075
76,0.4716904278961507
77,0.39088894837740545
78,0.45974213756494586
79,0.4338277460364701
80,0.44384767011404813
81,0.4399877326295433
82,0.5244823723976417
83,0.411519256583106
84,0.4168003502824843
85,0.5036215847765727
86,0.47408216502549577
87,0.46781118221327805
88,0.49396698643537507
89,0.4502872875616412
90,0.43924230517180934
91,0.42130758607553814
92,0.447388256088982
93,0.45621018672354907
94,0.42266497313687285
95,0.4616145684225549
96,0.45170090673224633
97,0.39237678875051574
98,0.4788243079491813
99,0.5636999621990574
100,0.48841670900960393
101,0.5109709840889802
102,0.5206106011077266
103,0.39788755522863545
104,0.40059553239759244
105,0.44978284335506
106,0.4096817051133087
107,0.4399988753220119
108,0.49680328042836674
109,0.4047209775367262
110,0.4642439943457877
111,0.45891159572726625
112,0.38722915590281637
113,0.4317264899434514
114,0.48303569771648036
115,0.4273301821236574
116,0.5056820151362748
117,0.4783108607730999
118,0.4929167071227388
119,0.5411491210781473
120,0.5314451362166084
121,0.4155808894533751
122,0.47465788896500866
123,0.4775377765087916
124,0.4200581251299694
125,0.4226608237397425
126,0.4744493726172554
127,0.41457009778757853
128,0.479277628226109
129,0.4481839653899989
130,0.42414567566873307
131,0.4410786837938069
132,0.4204860669310309
133,0.43831032234957906
134,0.4805458865953664
135,0.4053838010682054
136,0.46826742065825505
137,0.46738158476144526
138,0.4232556216321283
139,0.41132743581480163
140,0.4178454292357897
141,0.4019319968843451
142,0.4373647579440651
143,0.4409177065308122
144,0.42053710759561136
145,0.45303608438015674
146,0.44548350520785224
147,0.41203224096233665
148,0.42613423692026275
149,0.4218284503015983
150,0.405004429031748
151,0.44397619698575225
152,0.4308166192591763
153,0.42984480606749975
154,0.4090693043953775
155,0.43900840797600954
156,0.43609027788166677
157,0.4604147777206086
158,0.4654762628444845
159,0.40356967200001415
160,0.4044941954846512
161,0.44710691255553436
162,0.4077146194568356
163,0.4140765828306043
164,0.42435519567720265
165,0.4556930987042346
166,0.42310435271234426
167,0.4516347836549132
168,0.4964311841548052
169,0.428126749030146
170,0.4192865098913772
171,0.4125784287815635
172,0.42044301949346996
173,0.43633304462564493
174,0.4157604824079677
175,0.4652333622995362
176,0.398525064748307
177,0.48856527706131936
178,0.4267580666537861
179,0.47636885999017853
180,0.4309392427598285
181,0.416269609246791
182,0.41055279408989387
183,0.5255981548802338
184,0.4996586347307746
185,0.45063060603940386
186,0.40713379691451984
187,0.42116754701731196
188,0.4504059687787192
189,0.4591379874877507
190,0.43363851463239744
191,0.4025052271235056
192,0.39338153774398243
193,0.4381471284331889
194,0.42215291537521255
195,0.4083309653546317
196,0.44314863594840315
