True,iforestPythonScore
0,0.4175718383628892
1,0.4279985456443343
2,0.4068967662873861
3,0.4408603893296322
4,0.4114937800002044
5,0.3984686033335531
6,0.4727708034964737
7,0.4729063022454316
8,0.39280962594638014
9,0.5412289360658753
10,0.4216953905132454
11,0.4209288125301419
12,0.40368584222462506
13,0.40341394744743087
14,0.404674617145018
15,0.4597389703597454
16,0.40541187463778827
17,0.4163302088172812
18,0.4076331880950881
19,0.4637189031132486
20,0.4314259379083716
21,0.40084506558267957
22,0.4206703993780942
23,0.4272964082520344
24,0.38836796882112934
25,0.398340885757873
26,0.46448078398386006
27,0.40218035264214
28,0.39297012937285375
29,0.46377494342774367
30,0.3997006563551607
31,0.4263747284419609
32,0.4028573832021848
33,0.4131952504575734
34,0.4334050796436012
35,0.45142028102646536
36,0.4054407726552815
37,0.44038695819913304
38,0.40098303075985736
39,0.40217212533875807
40,0.3948671342422629
41,0.4244639582277655
42,0.39248900388915614
43,0.39400993358673037
44,0.4181162718427538
45,0.4000111825093259
46,0.39740642635912515
47,0.5027558671797884
48,0.4202982216854327
49,0.4643304349184554
50,0.3888473824881311
51,0.4452746247958404
52,0.4241404811815687
53,0.4012883864008394
54,0.4516908667866539
55,0.46052638507782623
56,0.4178746660046511
57,0.4343987125063459
58,0.4516134450309426
59,0.40078913949363315
60,0.39857273877995963
61,0.40062357996795134
62,0.4528207793562996
63,0.4437157183511646
64,0.43497944219159057
65,0.3947109613039868
66,0.47512164548308267
67,0.41952141401031756
68,0.5468310615825352
69,0.4803619413222228
70,0.4560278166371977
71,0.39562781014634235
72,0.5647069233490472
73,0.3841245373763784
74,0.4021624028424039
75,0.4073893191781825
76,0.4213262838294031
77,0.42881878928556394
78,0.45084739830383713
79,0.5120917329531006
80,0.500675705372263
81,0.43070462959237976
82,0.47479927705966307
83,0.42073759604270133
84,0.42275056722658194
85,0.39847231537291306
86,0.39874102676723605
87,0.40842027959706734
88,0.556924378939097
89,0.4172556982395196
90,0.4228222947269139
91,0.455384737226683
92,0.3993403223388909
93,0.5474890060314477
94,0.46265546182737577
95,0.45189603006302814
96,0.4186108946741334
97,0.432187751034868
98,0.5064288654161117
99,0.40207473530867255
100,0.47296959006643396
101,0.41170468007542743
102,0.46381172603401644
103,0.44290259306630164
104,0.4101714550155495
105,0.404832801386523
106,0.4536826461053708
107,0.5019903186973264
108,0.42988387287603574
109,0.41894554302709575
110,0.4726636390180145
111,0.40510328710204
112,0.42004849835822194
113,0.43382990640680197
114,0.42376476622402415
115,0.40990920660257274
116,0.4072342081624003
117,0.41037751544688245
118,0.4045860006249578
119,0.4279252998747102
120,0.5058058363031035
121,0.45277456830206286
122,0.4348835006899223
123,0.40526407007863785
124,0.3952850896523126
125,0.470473791518134
126,0.46599004597766663
127,0.48015648874537276
128,0.40617643819931687
129,0.3929340126392228
130,0.44549452158881975
131,0.4014173645378049
132,0.43431435593910517
133,0.41160571118809614
134,0.42064813152688635
135,0.45288746157314885
136,0.5797715881062308
137,0.41007893114305216
138,0.467640296293959
139,0.5505064202670824
140,0.45900052603672176
141,0.42021026152694557
142,0.3925064827497461
143,0.42183640266836675
144,0.48683244449236757
145,0.41575975303073465
146,0.42732543275470547
147,0.3993491856520802
148,0.4295824035007735
149,0.4668461918663438
150,0.452545675122683
151,0.43499664765716484
152,0.46604755639592665
153,0.4038349443032846
154,0.4128843001479364
155,0.4979051600862275
156,0.5248164357039349
157,0.42091221109619525
158,0.42066361509175215
159,0.45395198172338924
160,0.4585780860443244
161,0.4882744438589611
162,0.42688190985929564
163,0.4441843261016231
164,0.4740708926966751
165,0.3965803391870555
166,0.505967114682029
167,0.516444210154194
168,0.4210680033915498
169,0.42527101874437573
170,0.38583380492881525
171,0.38636282065600924
172,0.6045469342157321
173,0.46681020154596287
174,0.43535431953696235
175,0.41012779872841004
176,0.3870790041083301
177,0.4064757059100009
178,0.4521270715794695
179,0.38086948742914495
180,0.38314317588521557
181,0.48029297475931426
182,0.40524253321591563
183,0.4356713504748989
184,0.39814665313770636
185,0.4424763636018246
186,0.433920837539123
187,0.4011860457195834
188,0.48965916889615624
189,0.5565938338604682
190,0.39266207409514375
191,0.42748195854662685
192,0.5063063256106718
193,0.41654670629223306
194,0.4071268423888445
195,0.41110426469122713
